X,Y,waypoint X,waypoint Y
4.4334166913256956,2.2297185495632705,4.524135262330097,2.1288964578253635
4.4286966353437434,2.2389821810200234,4.524135262330097,2.1288964578253635
4.4241543925983873,2.2478968343506134,4.524135262330097,2.1288964578253635
4.4197677364284305,2.2565061318338109,4.524135262330097,2.1288964578253635
4.4155144401726725,2.2648536957483865,4.524135262330097,2.1288964578253635
4.4113722771699155,2.2729831483731116,4.524135262330097,2.1288964578253635
4.407319020758961,2.2809381119867567,4.524135262330097,2.1288964578253635
4.4033324442786101,2.2887622088680932,4.524135262330097,2.1288964578253635
4.3993903210676644,2.2964990612958913,4.524135262330097,2.1288964578253635
4.3954704244649241,2.3041922915489219,4.524135262330097,2.1288964578253635
4.3915505278091924,2.3118855219059564,4.524135262330097,2.1288964578253635
4.3876084044392689,2.3196223746457654,4.524135262330097,2.1288964578253635
4.3836218276939558,2.3274464720471197,4.524135262330097,2.1288964578253635
4.3795685709120535,2.3354014363887905,4.524135262330097,2.1288964578253635
4.3754264074323643,2.3435308899495482,4.524135262330097,2.1288964578253635
4.3711731105936886,2.3518784550081642,4.524135262330097,2.1288964578253635
4.3667864537348287,2.3604877538434086,4.524135262330097,2.1288964578253635
4.3622442101945849,2.3694024087340524,4.524135262330097,2.1288964578253635
4.3575241533117595,2.378666041958867,4.524135262330097,2.1288964578253635
4.3526040564251529,2.3883222757966229,4.524135262330097,2.1288964578253635
4.3474616928735674,2.3984147325260912,4.524135262330097,2.1288964578253635
4.3420748359958035,2.4089870344260427,4.524135262330097,2.1288964578253635
4.3364212591306632,2.420082803775248,4.524135262330097,2.1288964578253635
4.3304787356169472,2.4317456628524785,4.524135262330097,2.1288964578253635
4.3242250387934575,2.4440192339365048,4.524135262330097,2.1288964578253635
4.3176379419989939,2.4569471393060973,4.524135262330097,2.1288964578253635
4.3109748293216317,2.4682138475436082,4.381533400219318,2.4087683705085765
4.304635700862443,2.4789327283862552,4.381533400219318,2.4087683705085765
4.2985956347539211,2.4891459224106027,4.381533400219318,2.4087683705085765
4.2928297091285588,2.498895570193215,4.381533400219318,2.4087683705085765
4.2873130021188484,2.5082238123106562,4.381533400219318,2.4087683705085765
4.2820205918572842,2.5171727893394906,4.381533400219318,2.4087683705085765
4.276927556476358,2.5257846418562826,4.381533400219318,2.4087683705085765
4.2720089741085632,2.5341015104375959,4.381533400219318,2.4087683705085765
4.2672399228863922,2.5421655356599948,4.381533400219318,2.4087683705085765
4.2625954809423385,2.550018858100044,4.381533400219318,2.4087683705085765
4.2580507264088956,2.5577036183343074,4.381533400219318,2.4087683705085765
4.253580737418555,2.5652619569393487,4.381533400219318,2.4087683705085765
4.2491605921038103,2.5727360144917326,4.381533400219318,2.4087683705085765
4.2447653685971547,2.580167931568023,4.381533400219318,2.4087683705085765
4.24037014503108,2.5875998487447847,4.381533400219318,2.4087683705085765
4.2359499995380805,2.5950739065985813,4.381533400219318,2.4087683705085765
4.2314800102506487,2.6026322457059772,4.381533400219318,2.4087683705085765
4.2269352553012771,2.6103170066435371,4.381533400219318,2.4087683705085765
4.2222908128224583,2.6181703299878247,4.381533400219318,2.4087683705085765
4.2175217609466857,2.6262343563154045,4.381533400219318,2.4087683705085765
4.2126031778064528,2.6345512262028401,4.381533400219318,2.4087683705085765
4.2075101415342511,2.6431630802266963,4.381533400219318,2.4087683705085765
4.2022177302625741,2.6521120589635374,4.381533400219318,2.4087683705085765
4.1967010221239152,2.6614403029899272,4.381533400219318,2.4087683705085765
4.1909350952507678,2.6711899528824299,4.381533400219318,2.4087683705085765
4.1848950277756227,2.6814031492176098,4.381533400219318,2.4087683705085765
4.1785558978309751,2.6921220325720308,4.381533400219318,2.4087683705085765
4.1718927835493167,2.7033887435222574,4.381533400219318,2.4087683705085765
4.1648807630631399,2.7152454226448541,4.381533400219318,2.4087683705085765
4.1574949145049391,2.7277342105163846,4.381533400219318,2.4087683705085765
4.1501375074947839,2.7385603061721295,4.221639627510076,2.679133974894983
4.1431378437606901,2.7488599985826134,4.221639627510076,2.679133974894983
4.1364684045840692,2.7586737803125909,4.221639627510076,2.679133974894983
4.1301016712463303,2.7680421439268157,4.221639627510076,2.679133974894983
4.1240101250288825,2.7770055819900414,4.221639627510076,2.679133974894983
4.1181662472131366,2.7856045870670227,4.221639627510076,2.679133974894983
4.1125425190805025,2.7938796517225133,4.221639627510076,2.679133974894983
4.1071114219123901,2.8018712685212677,4.221639627510076,2.679133974894983
4.1018454369902084,2.8096199300280396,4.221639627510076,2.679133974894983
4.0967170455953683,2.8171661288075827,4.221639627510076,2.679133974894983
4.0916987290092788,2.824550357424652,4.221639627510076,2.679133974894983
4.0867629685133506,2.8318131084440008,4.221639627510076,2.679133974894983
4.081882245388992,2.8389948744303832,4.221639627510076,2.679133974894983
4.0770290409176146,2.8461361479485534,4.221639627510076,2.679133974894983
4.0721758363806266,2.853277421563265,4.221639627510076,2.679133974894983
4.0672951130594388,2.8604591878392731,4.221639627510076,2.679133974894983
4.0623593522354611,2.8677219393413309,4.221639627510076,2.679133974894983
4.0573410351901034,2.8751061686341925,4.221639627510076,2.679133974894983
4.0522126432047756,2.8826523682826122,4.221639627510076,2.679133974894983
4.0469466575608868,2.8904010308513435,4.221639627510076,2.679133974894983
4.0415155595398478,2.8983926489051415,4.221639627510076,2.679133974894983
4.0358918304230675,2.9066677150087594,4.221639627510076,2.679133974894983
4.0300479514919569,2.9152667217269514,4.221639627510076,2.679133974894983
4.0239564040279241,2.9242301616244717,4.221639627510076,2.679133974894983
4.0175896693123807,2.9335985272660738,4.221639627510076,2.679133974894983
4.0109202286267358,2.9434123112165125,4.221639627510076,2.679133974894983
4.0039205632523984,2.9537120060405413,4.221639627510076,2.679133974894983
3.9965631544707798,2.9645381043029149,4.221639627510076,2.679133974894983
3.988820483563289,2.9759310985683869,4.221639627510076,2.679133974894983
3.9806650318113364,2.9879314814017111,4.221639627510076,2.679133974894983
3.9726423667925768,2.9982742388221095,4.045084971874737,2.938926261462366
3.965009792258495,3.0081140946199683,4.045084971874737,2.938926261462366
3.957737301243228,3.0174897335425777,4.045084971874737,2.938926261462366
3.9507948867809124,3.0264398403372277,4.045084971874737,2.938926261462366
3.9441525419056851,3.0350030997512083,4.045084971874737,2.938926261462366
3.9377802596516829,3.0432181965318095,4.045084971874737,2.938926261462366
3.931648033053043,3.0511238154263216,4.045084971874737,2.938926261462366
3.9257258551439027,3.0587586411820351,4.045084971874737,2.938926261462366
3.9199837189583984,3.0661613585462395,4.045084971874737,2.938926261462366
3.9143916175306672,3.0733706522662252,4.045084971874737,2.938926261462366
3.9089195438948461,3.0804252070892817,4.045084971874737,2.938926261462366
3.9035374910850718,3.0873637077626999,4.045084971874737,2.938926261462366
3.898215452135481,3.0942248390337692,4.045084971874737,2.938926261462366
3.8929234200802116,3.1010472856497802,4.045084971874737,2.938926261462366
3.8876313879533999,3.1078697323580231,4.045084971874737,2.938926261462366
3.8823093487891831,3.1147308639057876,4.045084971874737,2.938926261462366
3.876927295621698,3.121669365040364,4.045084971874737,2.938926261462366
3.8714552214850815,3.1287239205090422,4.045084971874737,2.938926261462366
3.8658631194134703,3.1359332150591124,4.045084971874737,2.938926261462366
3.8601209824410017,3.1433359334378643,4.045084971874737,2.938926261462366
3.8541988036018129,3.1509707603925885,4.045084971874737,2.938926261462366
3.8480665759300403,3.1588763806705753,4.045084971874737,2.938926261462366
3.8416942924598212,3.1670914790191143,4.045084971874737,2.938926261462366
3.8350519462252923,3.1756547401854958,4.045084971874737,2.938926261462366
3.8281095302605905,3.1846048489170098,4.045084971874737,2.938926261462366
3.820837037599853,3.1939804899609463,4.045084971874737,2.938926261462366
3.8132044612772171,3.2038203480645957,4.045084971874737,2.938926261462366
3.8051817943268191,3.2141631079752475,4.045084971874737,2.938926261462366
3.7967390297827959,3.2250474544401926,4.045084971874737,2.938926261462366
3.7878461606792846,3.2365120722067209,4.045084971874737,2.938926261462366
3.7791899004955263,3.2463306720624194,3.852566213878947,3.1871199487434483
3.7709545391669095,3.2556718558804034,3.852566213878947,3.1871199487434483
3.7631076998821746,3.2645723479443252,3.852566213878947,3.1871199487434483
3.7556170058300626,3.2730688725378378,3.852566213878947,3.1871199487434483
3.7484500801993144,3.2811981539445938,3.852566213878947,3.1871199487434483
3.7415745461786698,3.2889969164482453,3.852566213878947,3.1871199487434483
3.7349580269568698,3.2965018843324461,3.852566213878947,3.1871199487434483
3.7285681457226549,3.3037497818808479,3.852566213878947,3.1871199487434483
3.722372525664766,3.310777333377104,3.852566213878947,3.1871199487434483
3.7163387899719433,3.3176212631048663,3.852566213878947,3.1871199487434483
3.710434561832928,3.3243182953477879,3.852566213878947,3.1871199487434483
3.7046274644364598,3.3309051543895216,3.852566213878947,3.1871199487434483
3.6988851209712799,3.3374185645137198,3.852566213878947,3.1871199487434483
3.6931751546261284,3.3438952500040355,3.852566213878947,3.1871199487434483
3.6874651885897465,3.3503719351441212,3.852566213878947,3.1871199487434483
3.6817228460508749,3.3568853442176292,3.852566213878947,3.1871199487434483
3.6759157501982536,3.3634722015082126,3.852566213878947,3.1871199487434483
3.6700115242206235,3.3701692312995237,3.852566213878947,3.1871199487434483
3.6639777913067251,3.3770131578752158,3.852566213878947,3.1871199487434483
3.6577821746452988,3.3840407055189412,3.852566213878947,3.1871199487434483
3.6513922974250854,3.3912885985143522,3.852566213878947,3.1871199487434483
3.644775782834826,3.3987935611451019,3.852566213878947,3.1871199487434483
3.6379002540632603,3.4065923176948427,3.852566213878947,3.1871199487434483
3.6307333342991295,3.4147215924472278,3.852566213878947,3.1871199487434483
3.6232426467311738,3.4232181096859091,3.852566213878947,3.1871199487434483
3.6153958145481337,3.4321185936945393,3.852566213878947,3.1871199487434483
3.6071604609387502,3.4414597687567716,3.852566213878947,3.1871199487434483
3.5985042090917641,3.4512783591562584,3.852566213878947,3.1871199487434483
3.5893946821959153,3.4616110891766527,3.852566213878947,3.1871199487434483
3.5797995034399448,3.4724946831016066,3.852566213878947,3.1871199487434483
3.569686296012593,3.4839658652147727,3.852566213878947,3.1871199487434483
3.5604305997495942,3.4932215614777715,3.6448431371070584,3.4227355296434423
3.5516249475605752,3.5020272136667905,3.6448431371070584,3.4227355296434423
3.5432347206325199,3.5104174405948458,3.6448431371070584,3.4227355296434423
3.5352253001524128,3.5184268610749529,3.6448431371070584,3.4227355296434423
3.5275620673072376,3.5260900939201281,3.6448431371070584,3.4227355296434423
3.5202104032839792,3.5334417579433866,3.6448431371070584,3.4227355296434423
3.5131356892696211,3.5405164719577447,3.6448431371070584,3.4227355296434423
3.506303306451148,3.5473488547762178,3.6448431371070584,3.4227355296434423
3.4996786360155436,3.5539735252118221,3.6448431371070584,3.4227355296434423
3.4932270591497927,3.560425102077573,3.6448431371070584,3.4227355296434423
3.4869139570408785,3.5667382041864872,3.6448431371070584,3.4227355296434423
3.480704710875786,3.5729474503515797,3.6448431371070584,3.4227355296434423
3.4745647018414991,3.5790874593858666,3.6448431371070584,3.4227355296434423
3.4684593111250019,3.5851928501023638,3.6448431371070584,3.4227355296434423
3.4623539199132787,3.591298241314087,3.6448431371070584,3.4227355296434423
3.4562139093933131,3.5974382518340526,3.6448431371070584,3.4227355296434423
3.4500046607520898,3.6036475004752759,3.6448431371070584,3.4227355296434423
3.443691555176593,3.6099606060507727,3.6448431371070584,3.4227355296434423
3.4372399738538069,3.6164121873735589,3.6448431371070584,3.4227355296434423
3.4306152979707152,3.6230368632566505,3.6448431371070584,3.4227355296434423
3.423782908714303,3.6298692525130627,3.6448431371070584,3.4227355296434423
3.4167081872715537,3.636943973955812,3.6448431371070584,3.4227355296434423
3.4093565148294518,3.6442956463979139,3.6448431371070584,3.4227355296434423
3.4016932725749811,3.6519588886523846,3.6448431371070584,3.4227355296434423
3.3936838416951263,3.6599683195322394,3.6448431371070584,3.4227355296434423
3.385293603376871,3.6683585578504947,3.6448431371070584,3.4227355296434423
3.3764879388072,3.6771642224201657,3.6448431371070584,3.4227355296434423
3.3672322291730965,3.6864199320542692,3.6448431371070584,3.4227355296434423
3.3574918556615456,3.6961603055658201,3.6448431371070584,3.4227355296434423
